,PST,Measured Qubits,Hop Count,Trial,PD on realdevice,PD on simulator
75,0.7353515625,"(4, 11, 17)",1,76.0,"{'000': 8, '001': 118, '010': 44, '011': 753, '100': 5, '101': 37, '110': 13, '111': 46}",{'011': 1024}
76,0.720703125,"(4, 11, 17)",1,77.0,"{'000': 14, '001': 113, '010': 49, '011': 738, '100': 4, '101': 41, '110': 12, '111': 53}",{'011': 1024}
77,0.7021484375,"(4, 11, 17)",1,78.0,"{'000': 14, '001': 129, '010': 64, '011': 719, '100': 6, '101': 42, '110': 6, '111': 44}",{'011': 1024}
78,0.7158203125,"(4, 11, 17)",1,79.0,"{'000': 12, '001': 131, '010': 48, '011': 733, '100': 1, '101': 37, '110': 8, '111': 54}",{'011': 1024}
79,0.7412109375,"(4, 11, 17)",1,80.0,"{'000': 11, '001': 119, '010': 53, '011': 759, '100': 5, '101': 29, '110': 8, '111': 40}",{'011': 1024}
80,0.751953125,"(4, 11, 17)",1,81.0,"{'000': 5, '001': 110, '010': 29, '011': 770, '100': 3, '101': 40, '110': 13, '111': 54}",{'011': 1024}
81,0.701171875,"(4, 11, 17)",1,82.0,"{'000': 15, '001': 125, '010': 50, '011': 718, '100': 5, '101': 51, '110': 13, '111': 47}",{'011': 1024}
82,0.7109375,"(4, 11, 17)",1,83.0,"{'000': 9, '001': 121, '010': 63, '011': 728, '100': 2, '101': 50, '110': 7, '111': 44}",{'011': 1024}
83,0.70703125,"(4, 11, 17)",1,84.0,"{'000': 9, '001': 132, '010': 50, '011': 724, '100': 4, '101': 46, '110': 4, '111': 55}",{'011': 1024}
84,0.7275390625,"(4, 11, 17)",1,85.0,"{'000': 15, '001': 124, '010': 38, '011': 745, '100': 3, '101': 49, '110': 7, '111': 43}",{'011': 1024}
85,0.6845703125,"(4, 11, 17)",1,86.0,"{'000': 15, '001': 133, '010': 66, '011': 701, '101': 41, '110': 10, '111': 58}",{'011': 1024}
86,0.697265625,"(4, 11, 17)",1,87.0,"{'000': 11, '001': 125, '010': 58, '011': 714, '100': 2, '101': 43, '110': 6, '111': 65}",{'011': 1024}
87,0.6962890625,"(4, 11, 17)",1,88.0,"{'000': 10, '001': 114, '010': 60, '011': 713, '100': 8, '101': 47, '110': 9, '111': 63}",{'011': 1024}
88,0.716796875,"(4, 11, 17)",1,89.0,"{'000': 10, '001': 98, '010': 60, '011': 734, '100': 3, '101': 48, '110': 13, '111': 58}",{'011': 1024}
89,0.72265625,"(4, 11, 17)",1,90.0,"{'000': 16, '001': 118, '010': 41, '011': 740, '100': 4, '101': 43, '110': 8, '111': 54}",{'011': 1024}
90,0.7216796875,"(4, 11, 17)",1,91.0,"{'000': 14, '001': 90, '010': 60, '011': 739, '100': 6, '101': 39, '110': 13, '111': 63}",{'011': 1024}
91,0.67578125,"(4, 11, 17)",1,92.0,"{'000': 16, '001': 121, '010': 70, '011': 692, '100': 4, '101': 51, '110': 9, '111': 61}",{'011': 1024}
92,0.7021484375,"(4, 11, 17)",1,93.0,"{'000': 12, '001': 122, '010': 48, '011': 719, '100': 3, '101': 53, '110': 9, '111': 58}",{'011': 1024}
93,0.724609375,"(4, 11, 17)",1,94.0,"{'000': 18, '001': 117, '010': 50, '011': 742, '100': 2, '101': 48, '110': 6, '111': 41}",{'011': 1024}
94,0.7109375,"(4, 11, 17)",1,95.0,"{'000': 11, '001': 127, '010': 58, '011': 728, '100': 5, '101': 33, '110': 11, '111': 51}",{'011': 1024}
95,0.73046875,"(4, 11, 17)",1,96.0,"{'000': 10, '001': 113, '010': 55, '011': 748, '100': 5, '101': 37, '110': 5, '111': 51}",{'011': 1024}
96,0.701171875,"(4, 11, 17)",1,97.0,"{'000': 9, '001': 130, '010': 55, '011': 718, '100': 3, '101': 45, '110': 14, '111': 50}",{'011': 1024}
97,0.712890625,"(4, 11, 17)",1,98.0,"{'000': 12, '001': 121, '010': 53, '011': 730, '100': 4, '101': 36, '110': 5, '111': 63}",{'011': 1024}
98,0.7265625,"(4, 11, 17)",1,99.0,"{'000': 6, '001': 135, '010': 50, '011': 744, '100': 3, '101': 42, '110': 5, '111': 39}",{'011': 1024}
99,0.7119140625,"(4, 11, 17)",1,100.0,"{'000': 11, '001': 122, '010': 57, '011': 729, '100': 1, '101': 46, '110': 14, '111': 44}",{'011': 1024}
0,0.71484375,"(4, 11, 17)",2,1.0,"{'000': 21, '001': 143, '010': 46, '011': 732, '100': 5, '101': 34, '110': 8, '111': 35}",{'011': 1024}
1,0.6962890625,"(4, 11, 17)",2,2.0,"{'000': 11, '001': 151, '010': 65, '011': 713, '100': 4, '101': 34, '110': 7, '111': 39}",{'011': 1024}
2,0.724609375,"(4, 11, 17)",2,3.0,"{'000': 13, '001': 134, '010': 58, '011': 742, '100': 4, '101': 26, '110': 8, '111': 39}",{'011': 1024}
3,0.7236328125,"(4, 11, 17)",2,4.0,"{'000': 16, '001': 133, '010': 59, '011': 741, '100': 3, '101': 28, '110': 7, '111': 37}",{'011': 1024}
4,0.720703125,"(4, 11, 17)",2,5.0,"{'000': 11, '001': 146, '010': 63, '011': 738, '100': 2, '101': 25, '110': 6, '111': 33}",{'011': 1024}
5,0.732421875,"(4, 11, 17)",2,6.0,"{'000': 12, '001': 147, '010': 59, '011': 750, '100': 1, '101': 19, '110': 8, '111': 28}",{'011': 1024}
6,0.716796875,"(4, 11, 17)",2,7.0,"{'000': 14, '001': 144, '010': 60, '011': 734, '100': 2, '101': 24, '110': 10, '111': 36}",{'011': 1024}
7,0.7158203125,"(4, 11, 17)",2,8.0,"{'000': 13, '001': 139, '010': 65, '011': 733, '100': 3, '101': 29, '110': 7, '111': 35}",{'011': 1024}
8,0.716796875,"(4, 11, 17)",2,9.0,"{'000': 9, '001': 148, '010': 61, '011': 734, '100': 1, '101': 33, '110': 8, '111': 30}",{'011': 1024}
9,0.740234375,"(4, 11, 17)",2,10.0,"{'000': 21, '001': 137, '010': 50, '011': 758, '100': 4, '101': 21, '110': 3, '111': 30}",{'011': 1024}
10,0.720703125,"(4, 11, 17)",2,11.0,"{'000': 18, '001': 121, '010': 77, '011': 738, '100': 3, '101': 26, '110': 8, '111': 33}",{'011': 1024}
11,0.720703125,"(4, 11, 17)",2,12.0,"{'000': 12, '001': 148, '010': 57, '011': 738, '100': 2, '101': 28, '110': 9, '111': 30}",{'011': 1024}
12,0.7197265625,"(4, 11, 17)",2,13.0,"{'000': 8, '001': 154, '010': 61, '011': 737, '100': 2, '101': 26, '110': 4, '111': 32}",{'011': 1024}
13,0.73046875,"(4, 11, 17)",2,14.0,"{'000': 11, '001': 146, '010': 49, '011': 748, '101': 33, '110': 9, '111': 28}",{'011': 1024}
14,0.7490234375,"(4, 11, 17)",2,15.0,"{'000': 13, '001': 132, '010': 53, '011': 767, '100': 2, '101': 28, '110': 7, '111': 22}",{'011': 1024}
15,0.734375,"(4, 11, 17)",2,16.0,"{'000': 12, '001': 141, '010': 64, '011': 752, '100': 3, '101': 23, '110': 2, '111': 27}",{'011': 1024}
16,0.734375,"(4, 11, 17)",2,17.0,"{'000': 13, '001': 129, '010': 64, '011': 752, '100': 6, '101': 30, '110': 4, '111': 26}",{'011': 1024}
17,0.7041015625,"(4, 11, 17)",2,18.0,"{'000': 9, '001': 170, '010': 66, '011': 721, '100': 3, '101': 21, '110': 2, '111': 32}",{'011': 1024}
18,0.7294921875,"(4, 11, 17)",2,19.0,"{'000': 14, '001': 130, '010': 71, '011': 747, '100': 1, '101': 28, '110': 10, '111': 23}",{'011': 1024}
19,0.7431640625,"(4, 11, 17)",2,20.0,"{'000': 14, '001': 121, '010': 56, '011': 761, '100': 1, '101': 33, '110': 8, '111': 30}",{'011': 1024}
20,0.7255859375,"(4, 11, 17)",2,21.0,"{'000': 11, '001': 152, '010': 61, '011': 743, '100': 2, '101': 21, '110': 9, '111': 25}",{'011': 1024}
21,0.7138671875,"(4, 11, 17)",2,22.0,"{'000': 8, '001': 151, '010': 63, '011': 731, '100': 7, '101': 28, '110': 7, '111': 29}",{'011': 1024}
22,0.7587890625,"(4, 11, 17)",2,23.0,"{'000': 8, '001': 135, '010': 47, '011': 777, '100': 2, '101': 23, '110': 3, '111': 29}",{'011': 1024}
23,0.751953125,"(4, 11, 17)",2,24.0,"{'000': 11, '001': 130, '010': 52, '011': 770, '100': 2, '101': 29, '110': 3, '111': 27}",{'011': 1024}
24,0.7109375,"(4, 11, 17)",2,25.0,"{'000': 18, '001': 140, '010': 67, '011': 728, '100': 4, '101': 25, '110': 4, '111': 38}",{'011': 1024}
25,0.7236328125,"(4, 11, 17)",2,26.0,"{'000': 15, '001': 144, '010': 52, '011': 741, '100': 8, '101': 23, '110': 7, '111': 34}",{'011': 1024}
26,0.748046875,"(4, 11, 17)",2,27.0,"{'000': 16, '001': 125, '010': 62, '011': 766, '100': 2, '101': 33, '110': 4, '111': 16}",{'011': 1024}
27,0.7392578125,"(4, 11, 17)",2,28.0,"{'000': 15, '001': 119, '010': 64, '011': 757, '100': 2, '101': 33, '110': 8, '111': 26}",{'011': 1024}
28,0.7255859375,"(4, 11, 17)",2,29.0,"{'000': 20, '001': 138, '010': 60, '011': 743, '100': 4, '101': 27, '110': 11, '111': 21}",{'011': 1024}
29,0.71875,"(4, 11, 17)",2,30.0,"{'000': 16, '001': 131, '010': 61, '011': 736, '100': 2, '101': 31, '110': 14, '111': 33}",{'011': 1024}
30,0.7314453125,"(4, 11, 17)",2,31.0,"{'000': 14, '001': 120, '010': 59, '011': 749, '100': 4, '101': 29, '110': 13, '111': 36}",{'011': 1024}
31,0.72265625,"(4, 11, 17)",2,32.0,"{'000': 14, '001': 144, '010': 53, '011': 740, '100': 6, '101': 28, '110': 7, '111': 32}",{'011': 1024}
32,0.7294921875,"(4, 11, 17)",2,33.0,"{'000': 15, '001': 130, '010': 63, '011': 747, '100': 2, '101': 30, '110': 12, '111': 25}",{'011': 1024}
33,0.71875,"(4, 11, 17)",2,34.0,"{'000': 8, '001': 152, '010': 72, '011': 736, '100': 4, '101': 20, '110': 8, '111': 24}",{'011': 1024}
34,0.7275390625,"(4, 11, 17)",2,35.0,"{'000': 12, '001': 146, '010': 58, '011': 745, '100': 6, '101': 21, '110': 3, '111': 33}",{'011': 1024}
35,0.7197265625,"(4, 11, 17)",2,36.0,"{'000': 22, '001': 137, '010': 65, '011': 737, '100': 6, '101': 26, '110': 6, '111': 25}",{'011': 1024}
36,0.73046875,"(4, 11, 17)",2,37.0,"{'000': 13, '001': 144, '010': 58, '011': 748, '100': 1, '101': 22, '110': 9, '111': 29}",{'011': 1024}
37,0.7177734375,"(4, 11, 17)",2,38.0,"{'000': 16, '001': 153, '010': 55, '011': 735, '100': 3, '101': 26, '110': 10, '111': 26}",{'011': 1024}
38,0.703125,"(4, 11, 17)",2,39.0,"{'000': 12, '001': 141, '010': 72, '011': 720, '100': 4, '101': 29, '110': 9, '111': 37}",{'011': 1024}
39,0.734375,"(4, 11, 17)",2,40.0,"{'000': 15, '001': 142, '010': 41, '011': 752, '100': 1, '101': 29, '110': 6, '111': 38}",{'011': 1024}
40,0.73828125,"(4, 11, 17)",2,41.0,"{'000': 13, '001': 121, '010': 71, '011': 756, '100': 1, '101': 23, '110': 9, '111': 30}",{'011': 1024}
41,0.7314453125,"(4, 11, 17)",2,42.0,"{'000': 16, '001': 143, '010': 55, '011': 749, '100': 2, '101': 25, '110': 7, '111': 27}",{'011': 1024}
42,0.728515625,"(4, 11, 17)",2,43.0,"{'000': 10, '001': 144, '010': 57, '011': 746, '100': 3, '101': 27, '110': 7, '111': 30}",{'011': 1024}
43,0.7119140625,"(4, 11, 17)",2,44.0,"{'000': 21, '001': 138, '010': 59, '011': 729, '100': 2, '101': 30, '110': 6, '111': 39}",{'011': 1024}
44,0.7578125,"(4, 11, 17)",2,45.0,"{'000': 17, '001': 117, '010': 59, '011': 776, '100': 2, '101': 18, '110': 9, '111': 26}",{'011': 1024}
45,0.755859375,"(4, 11, 17)",2,46.0,"{'000': 16, '001': 115, '010': 55, '011': 774, '100': 4, '101': 22, '110': 9, '111': 29}",{'011': 1024}
46,0.7509765625,"(4, 11, 17)",2,47.0,"{'000': 17, '001': 145, '010': 57, '011': 769, '100': 1, '101': 12, '110': 5, '111': 18}",{'011': 1024}
47,0.7197265625,"(4, 11, 17)",2,48.0,"{'000': 15, '001': 140, '010': 69, '011': 737, '100': 4, '101': 21, '110': 7, '111': 31}",{'011': 1024}
48,0.7119140625,"(4, 11, 17)",2,49.0,"{'000': 11, '001': 137, '010': 73, '011': 729, '100': 4, '101': 25, '110': 10, '111': 35}",{'011': 1024}
49,0.748046875,"(4, 11, 17)",2,50.0,"{'000': 13, '001': 124, '010': 61, '011': 766, '100': 5, '101': 25, '110': 4, '111': 26}",{'011': 1024}
50,0.7275390625,"(4, 11, 17)",2,51.0,"{'000': 11, '001': 139, '010': 60, '011': 745, '100': 2, '101': 18, '110': 9, '111': 40}",{'011': 1024}
51,0.7109375,"(4, 11, 17)",2,52.0,"{'000': 9, '001': 147, '010': 72, '011': 728, '100': 2, '101': 31, '110': 5, '111': 30}",{'011': 1024}
52,0.71484375,"(4, 11, 17)",2,53.0,"{'000': 15, '001': 141, '010': 65, '011': 732, '100': 3, '101': 21, '110': 11, '111': 36}",{'011': 1024}
53,0.7255859375,"(4, 11, 17)",2,54.0,"{'000': 15, '001': 147, '010': 61, '011': 743, '100': 6, '101': 17, '110': 4, '111': 31}",{'011': 1024}
54,0.7431640625,"(4, 11, 17)",2,55.0,"{'000': 12, '001': 129, '010': 61, '011': 761, '100': 2, '101': 22, '110': 6, '111': 31}",{'011': 1024}
55,0.740234375,"(4, 11, 17)",2,56.0,"{'000': 10, '001': 122, '010': 56, '011': 758, '100': 4, '101': 31, '110': 10, '111': 33}",{'011': 1024}
56,0.7314453125,"(4, 11, 17)",2,57.0,"{'000': 8, '001': 137, '010': 62, '011': 749, '100': 3, '101': 26, '110': 8, '111': 31}",{'011': 1024}
57,0.7236328125,"(4, 11, 17)",2,58.0,"{'000': 17, '001': 130, '010': 56, '011': 741, '100': 5, '101': 29, '110': 9, '111': 37}",{'011': 1024}
58,0.728515625,"(4, 11, 17)",2,59.0,"{'000': 14, '001': 146, '010': 66, '011': 746, '100': 4, '101': 14, '110': 7, '111': 27}",{'011': 1024}
59,0.73828125,"(4, 11, 17)",2,60.0,"{'000': 17, '001': 127, '010': 58, '011': 756, '100': 4, '101': 29, '110': 11, '111': 22}",{'011': 1024}
60,0.728515625,"(4, 11, 17)",2,61.0,"{'000': 16, '001': 145, '010': 40, '011': 746, '100': 5, '101': 36, '110': 6, '111': 30}",{'011': 1024}
61,0.74609375,"(4, 11, 17)",2,62.0,"{'000': 10, '001': 137, '010': 44, '011': 764, '100': 3, '101': 31, '110': 8, '111': 27}",{'011': 1024}
62,0.748046875,"(4, 11, 17)",2,63.0,"{'000': 11, '001': 129, '010': 52, '011': 766, '100': 2, '101': 33, '110': 4, '111': 27}",{'011': 1024}
63,0.7294921875,"(4, 11, 17)",2,64.0,"{'000': 12, '001': 147, '010': 64, '011': 747, '100': 1, '101': 23, '110': 4, '111': 26}",{'011': 1024}
64,0.7138671875,"(4, 11, 17)",2,65.0,"{'000': 15, '001': 136, '010': 65, '011': 731, '100': 3, '101': 31, '110': 4, '111': 39}",{'011': 1024}
65,0.7412109375,"(4, 11, 17)",2,66.0,"{'000': 14, '001': 137, '010': 53, '011': 759, '100': 3, '101': 26, '110': 8, '111': 24}",{'011': 1024}
66,0.7275390625,"(4, 11, 17)",2,67.0,"{'000': 17, '001': 135, '010': 66, '011': 745, '100': 6, '101': 34, '110': 6, '111': 15}",{'011': 1024}
67,0.7421875,"(4, 11, 17)",2,68.0,"{'000': 9, '001': 123, '010': 56, '011': 760, '100': 2, '101': 30, '110': 12, '111': 32}",{'011': 1024}
68,0.77734375,"(4, 11, 17)",2,69.0,"{'000': 16, '001': 96, '010': 55, '011': 796, '100': 1, '101': 22, '110': 8, '111': 30}",{'011': 1024}
69,0.7060546875,"(4, 11, 17)",2,70.0,"{'000': 6, '001': 163, '010': 59, '011': 723, '100': 4, '101': 35, '110': 8, '111': 26}",{'011': 1024}
70,0.7236328125,"(4, 11, 17)",2,71.0,"{'000': 22, '001': 127, '010': 68, '011': 741, '100': 3, '101': 29, '110': 6, '111': 28}",{'011': 1024}
71,0.720703125,"(4, 11, 17)",2,72.0,"{'000': 8, '001': 149, '010': 48, '011': 738, '100': 3, '101': 36, '110': 6, '111': 36}",{'011': 1024}
72,0.736328125,"(4, 11, 17)",2,73.0,"{'000': 14, '001': 136, '010': 45, '011': 754, '100': 6, '101': 34, '110': 5, '111': 30}",{'011': 1024}
73,0.7265625,"(4, 11, 17)",2,74.0,"{'000': 19, '001': 140, '010': 56, '011': 744, '100': 5, '101': 22, '110': 10, '111': 28}",{'011': 1024}
74,0.759765625,"(4, 11, 17)",2,75.0,"{'000': 9, '001': 127, '010': 57, '011': 778, '100': 4, '101': 16, '110': 6, '111': 27}",{'011': 1024}
75,0.7314453125,"(4, 11, 17)",2,76.0,"{'000': 16, '001': 133, '010': 64, '011': 749, '100': 1, '101': 23, '110': 3, '111': 35}",{'011': 1024}
76,0.71875,"(4, 11, 17)",2,77.0,"{'000': 15, '001': 142, '010': 55, '011': 736, '100': 2, '101': 25, '110': 7, '111': 42}",{'011': 1024}
77,0.759765625,"(4, 11, 17)",2,78.0,"{'000': 15, '001': 124, '010': 50, '011': 778, '100': 1, '101': 20, '110': 5, '111': 31}",{'011': 1024}
78,0.75390625,"(4, 11, 17)",2,79.0,"{'000': 14, '001': 117, '010': 58, '011': 772, '100': 1, '101': 22, '110': 4, '111': 36}",{'011': 1024}
79,0.7021484375,"(4, 11, 17)",2,80.0,"{'000': 16, '001': 155, '010': 67, '011': 719, '100': 5, '101': 32, '110': 7, '111': 23}",{'011': 1024}
80,0.73828125,"(4, 11, 17)",2,81.0,"{'000': 11, '001': 135, '010': 64, '011': 756, '101': 23, '110': 11, '111': 24}",{'011': 1024}
81,0.748046875,"(4, 11, 17)",2,82.0,"{'000': 7, '001': 120, '010': 62, '011': 766, '100': 3, '101': 19, '110': 7, '111': 40}",{'011': 1024}
82,0.7373046875,"(4, 11, 17)",2,83.0,"{'000': 17, '001': 134, '010': 64, '011': 755, '100': 2, '101': 27, '110': 6, '111': 19}",{'011': 1024}
83,0.740234375,"(4, 11, 17)",2,84.0,"{'000': 12, '001': 132, '010': 55, '011': 758, '100': 2, '101': 27, '110': 7, '111': 31}",{'011': 1024}
84,0.740234375,"(4, 11, 17)",2,85.0,"{'000': 13, '001': 140, '010': 58, '011': 758, '100': 5, '101': 20, '110': 4, '111': 26}",{'011': 1024}
85,0.7490234375,"(4, 11, 17)",2,86.0,"{'000': 11, '001': 127, '010': 47, '011': 767, '100': 5, '101': 28, '110': 8, '111': 31}",{'011': 1024}
86,0.724609375,"(4, 11, 17)",2,87.0,"{'000': 10, '001': 143, '010': 57, '011': 742, '100': 5, '101': 30, '110': 8, '111': 29}",{'011': 1024}
87,0.7236328125,"(4, 11, 17)",2,88.0,"{'000': 15, '001': 134, '010': 61, '011': 741, '100': 4, '101': 32, '110': 5, '111': 32}",{'011': 1024}
88,0.74609375,"(4, 11, 17)",2,89.0,"{'000': 18, '001': 127, '010': 58, '011': 764, '100': 2, '101': 25, '110': 6, '111': 24}",{'011': 1024}
89,0.7412109375,"(4, 11, 17)",2,90.0,"{'000': 9, '001': 144, '010': 57, '011': 759, '100': 2, '101': 15, '110': 9, '111': 29}",{'011': 1024}
90,0.7431640625,"(4, 11, 17)",2,91.0,"{'000': 17, '001': 136, '010': 55, '011': 761, '100': 2, '101': 25, '110': 6, '111': 22}",{'011': 1024}
91,0.7431640625,"(4, 11, 17)",2,92.0,"{'000': 10, '001': 128, '010': 55, '011': 761, '100': 3, '101': 27, '110': 10, '111': 30}",{'011': 1024}
92,0.728515625,"(4, 11, 17)",2,93.0,"{'000': 11, '001': 133, '010': 43, '011': 746, '100': 5, '101': 40, '110': 6, '111': 40}",{'011': 1024}
93,0.7099609375,"(4, 11, 17)",2,94.0,"{'000': 16, '001': 148, '010': 57, '011': 727, '100': 4, '101': 36, '110': 4, '111': 32}",{'011': 1024}
94,0.701171875,"(4, 11, 17)",2,95.0,"{'000': 19, '001': 148, '010': 71, '011': 718, '100': 2, '101': 27, '110': 10, '111': 29}",{'011': 1024}
95,0.736328125,"(4, 11, 17)",2,96.0,"{'000': 14, '001': 134, '010': 54, '011': 754, '100': 5, '101': 22, '110': 7, '111': 34}",{'011': 1024}
96,0.7333984375,"(4, 11, 17)",2,97.0,"{'000': 13, '001': 131, '010': 56, '011': 751, '100': 1, '101': 34, '110': 4, '111': 34}",{'011': 1024}
97,0.7255859375,"(4, 11, 17)",2,98.0,"{'000': 11, '001': 149, '010': 61, '011': 743, '101': 33, '110': 5, '111': 22}",{'011': 1024}
98,0.7314453125,"(4, 11, 17)",2,99.0,"{'000': 21, '001': 143, '010': 48, '011': 749, '100': 3, '101': 29, '110': 5, '111': 26}",{'011': 1024}
99,0.7177734375,"(4, 11, 17)",2,100.0,"{'000': 17, '001': 140, '010': 73, '011': 735, '101': 20, '110': 8, '111': 31}",{'011': 1024}
0,0.7421875,"(4, 11, 17)",3,1.0,"{'000': 16, '001': 117, '010': 64, '011': 760, '100': 4, '101': 25, '110': 6, '111': 32}",{'011': 1024}
1,0.7421875,"(4, 11, 17)",3,2.0,"{'000': 6, '001': 143, '010': 55, '011': 760, '100': 5, '101': 21, '110': 4, '111': 30}",{'011': 1024}
2,0.712890625,"(4, 11, 17)",3,3.0,"{'000': 15, '001': 146, '010': 56, '011': 730, '100': 3, '101': 23, '110': 15, '111': 36}",{'011': 1024}
3,0.7470703125,"(4, 11, 17)",3,4.0,"{'000': 11, '001': 126, '010': 64, '011': 765, '100': 2, '101': 26, '110': 3, '111': 27}",{'011': 1024}
4,0.7333984375,"(4, 11, 17)",3,5.0,"{'000': 13, '001': 127, '010': 52, '011': 751, '100': 5, '101': 42, '110': 6, '111': 28}",{'011': 1024}
5,0.724609375,"(4, 11, 17)",3,6.0,"{'000': 12, '001': 130, '010': 73, '011': 742, '100': 1, '101': 27, '110': 9, '111': 30}",{'011': 1024}
6,0.7119140625,"(4, 11, 17)",3,7.0,"{'000': 15, '001': 144, '010': 62, '011': 729, '100': 4, '101': 33, '110': 6, '111': 31}",{'011': 1024}
7,0.7294921875,"(4, 11, 17)",3,8.0,"{'000': 10, '001': 132, '010': 62, '011': 747, '100': 5, '101': 18, '110': 10, '111': 40}",{'011': 1024}
8,0.7451171875,"(4, 11, 17)",3,9.0,"{'000': 18, '001': 122, '010': 55, '011': 763, '100': 1, '101': 20, '110': 9, '111': 36}",{'011': 1024}
9,0.7314453125,"(4, 11, 17)",3,10.0,"{'000': 9, '001': 134, '010': 67, '011': 749, '100': 4, '101': 30, '110': 8, '111': 23}",{'011': 1024}
10,0.712890625,"(4, 11, 17)",3,11.0,"{'000': 9, '001': 144, '010': 63, '011': 730, '100': 5, '101': 31, '110': 11, '111': 31}",{'011': 1024}
11,0.705078125,"(4, 11, 17)",3,12.0,"{'000': 3, '001': 148, '010': 63, '011': 722, '100': 7, '101': 33, '110': 7, '111': 41}",{'011': 1024}
12,0.7275390625,"(4, 11, 17)",3,13.0,"{'000': 12, '001': 132, '010': 58, '011': 745, '100': 1, '101': 30, '110': 8, '111': 38}",{'011': 1024}
13,0.734375,"(4, 11, 17)",3,14.0,"{'000': 20, '001': 124, '010': 62, '011': 752, '100': 3, '101': 23, '110': 7, '111': 33}",{'011': 1024}
14,0.748046875,"(4, 11, 17)",3,15.0,"{'000': 11, '001': 118, '010': 62, '011': 766, '100': 2, '101': 25, '110': 14, '111': 26}",{'011': 1024}
15,0.740234375,"(4, 11, 17)",3,16.0,"{'000': 19, '001': 116, '010': 55, '011': 758, '100': 3, '101': 36, '110': 7, '111': 30}",{'011': 1024}
16,0.7294921875,"(4, 11, 17)",3,17.0,"{'000': 16, '001': 126, '010': 45, '011': 747, '100': 7, '101': 32, '110': 10, '111': 41}",{'011': 1024}
17,0.7314453125,"(4, 11, 17)",3,18.0,"{'000': 14, '001': 104, '010': 72, '011': 749, '100': 6, '101': 31, '110': 11, '111': 37}",{'011': 1024}
18,0.716796875,"(4, 11, 17)",3,19.0,"{'000': 9, '001': 150, '010': 67, '011': 734, '100': 3, '101': 28, '110': 7, '111': 26}",{'011': 1024}
19,0.744140625,"(4, 11, 17)",3,20.0,"{'000': 17, '001': 120, '010': 55, '011': 762, '100': 4, '101': 25, '110': 10, '111': 31}",{'011': 1024}
